timestamp	tweet_id	set	ambiguous	notserious_unclear	focus	type	category	category2	main_category	about_suicide
6/24/17 10:00 PM	878704421433212928	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/19/14 12:23 AM	446079461252169728	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
1/15/13 3:36 PM	291192029109702656	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
1/20/17 8:20 PM	822539403654557696	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/25/20 11:19 AM	1242773081560616960	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
1/5/19 6:22 PM	1081616949082243072	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2017-11-19 02:11:12	932053611718332416	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
10/13/13 3:37 PM	389414574509662208	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
6/8/18 5:58 PM	1005146990391459840	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/5/18 5:56 AM	970538485785513984	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2016-09-21 21:31:24	778678032340967424	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
1/10/18 8:12 PM	951184879026393088	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/5/16 10:14 PM	772890565499359232	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/8/20 2:54 PM	1236666582299901952	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
11/17/16 10:47 PM	799368415538511872	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
8/25/13 12:26 AM	371428448176439296	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2013-11-14 05:03:06	400836262619529216	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/3/14 6:43 AM	451580622788513792	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
5/23/14 8:43 PM	469911450644148224	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
2014-01-25 19:04:57	427140044025901056	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/25/15 1:45 AM	591749763269275648	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
2013-04-29 02:42:18	328670541814833152	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
10/19/14 8:59 AM	523730127268499456	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/29/17 5:43 PM	858345932429041664	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
12/9/16 1:02 PM	807193807674605568	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
1/3/18 9:05 AM	948480420898750464	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/11/18 9:43 AM	972769912392486912	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
7/10/14 10:08 PM	487327417686454272	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
9/6/14 6:27 PM	508320670103527424	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
12/13/19 2:09 PM	1205489825245093888	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
6/25/19 4:58 PM	1143564149106122752	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/6/17 10:14 AM	905373683283349504	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
10/24/18 7:07 PM	1055174001809674240	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2017-12-19 16:07:18	943135657639268352	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
12/26/19 12:08 AM	1209989287904792576	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
4/11/14 9:38 PM	454704966817423360	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
1/17/18 10:54 PM	953762569633673216	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/8/16 11:09 PM	773991791389446144	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
12/27/19 12:14 AM	1210353132846354432	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
1/24/20 6:19 AM	1220592042889433088	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
7/3/19 6:35 PM	1146487551710000000	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/10/09 7:15 AM	3882982038	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/9/18 10:48 PM	1038922084674666496	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/13/18 3:00 PM	973574505296613376	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/11/18 3:37 AM	972677833452646400	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2/13/19 1:53 PM	1095682295673942016	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
11/17/16 10:06 PM	799373177398837248	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2016-11-18 01:26:06	799408305512660992	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
10/14/19 1:08 PM	1183731191658270720	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
12/13/18 1:20 PM	1073206110524456960	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
11/27/17 5:48 PM	935203589458485248	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
12/25/19 10:46 AM	1209787447246278656	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
7/6/16 11:50 PM	750809047410978816	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
3/9/18 4:35 AM	971967705375846400	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
5/4/18 5:28 AM	992274706622394368	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
12/10/17 1:22 PM	939832740626644992	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
6/27/19 12:20 AM	1144037788188315648	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
8/2/19 11:47 PM	1157407581134118912	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
2016-12-22 06:47:18	811810324445855744	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2016-12-07 22:14:09	806607755138080768	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
8/29/17 6:01 AM	902380745582403584	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
11/20/18 5:28 PM	1064933534530498560	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
11/7/16 9:51 PM	795730351482146816	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
5/19/19 5:37 PM	1130165516214005760	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
9/6/17 9:01 PM	905536372999680000	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
4/27/20 7:34 PM	1254856408970887168	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
1/27/18 3:53 PM	957280376573046784	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
8/29/17 1:08 AM	902337214729900032	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2013-01-02 08:20:28	286371365353824256	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
12/5/13 2:49 AM	408427983376896000	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2017-09-21 08:53:20	910758828173664256	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2014-03-11 20:50:30	443474061008437248	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
10/8/19 2:42 AM	1181399372686401536	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
1/4/14 11:55 PM	419602908842557440	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2/3/13 10:30 PM	298181793679568896	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
6/26/13 6:00 PM	349920079145734144	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2/5/17 4:08 PM	828258996922544128	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
6/18/19 11:11 PM	1141121224539615232	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/5/20 6:02 PM	1235626841148231680	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
2019-10-21 13:00:32	1186235817536172032	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/13/19 12:43 AM	1116834316103880704	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/13/20 9:00 PM	1238555509357187072	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
1/4/20 4:36 PM	1213484235752984576	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
5/29/20 11:33 PM	1266482850821558272	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
9/24/18 5:19 AM	1044063695586963456	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2017-09-15 21:45:19	908778777534119936	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2020-03-31 09:26:11	1244888708022706176	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-23 00:45:35	1208896396587200512	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-05 21:30:00	1202686580231720960	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-09-26 15:18:39	1177210878783086592	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2/2/20 8:16 AM	1223867857953546240	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-11-28 20:07:37	1200129132677328896	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/29/20 7:29 PM	1244315798128254976	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-08-24 23:33:11	1165376533315215360	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
11/16/18 10:20 PM	1063542406753198080	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/23/19 5:38 PM	1120713663327932416	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2018-08-09 01:30:08	1027336188192088064	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-08-03 03:24:24	1157462187260227584	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/26/19 3:02 PM	1121761434428411904	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
12/24/19 7:33 PM	1209542595426357248	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
5/9/19 7:44 PM	1126543353871523840	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2018-09-27 23:15:00	1045421571874193408	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
1/3/19 1:23 PM	1080801908389044224	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
12/22/19 10:47 PM	1208866667670978560	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2020-04-14 07:37:12	1249934712631635968	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-21 15:34:08	1208395229264596992	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
4/5/16 2:25 PM	717327325860376576	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2018-12-31 22:40:06	1079854734306168832	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-05-24 02:02:11	1131711957827018752	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
9/14/15 11:07 PM	643531575691464704	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
6/9/18 1:26 AM	1005259728300044288	intial_training_set_coded_on_CH		0	2	4	prevention	NA	prevention	1
3/31/18 9:41 PM	980168233171988480	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
11/6/14 4:22 AM	530198409022427136	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
5/8/20 9:33 AM	1258661315385741312	reliability_testing_set1		0	2	4	prevention	NA	prevention	1
4/25/19 8:51 AM	1121305801690370048	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/5/20 3:05 PM	1235567108647538688	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
9/27/18 9:47 PM	1045399458471710720	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
12/19/19 2:00 AM	1207465729894866944	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-07-19 12:20:29	1152161278057680896	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-02-14 05:15:57	1095899422104449024	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-03-23 02:03:12	1109259266219757568	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
7/7/19 12:30 AM	1147633877030252544	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
9/13/18 11:15 PM	1040348189717671936	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-20 14:07:21	1208011004929617920	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
8/2/19 11:47 PM	1157407581134118912	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-11-29 20:11:48	1200492572914933760	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-04-14 03:00:16	1117231058385285120	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-24 03:27:25	1209299510935117824	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
3/21/20 11:38 PM	1241494302020288512	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2019-12-23 03:25:47	1208936712715419648	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
2020-01-15 02:21:13	1217255383330443264	reliability_testing_set2		0	2	4	prevention	NA	prevention	1
Thu Mar 14 16:10:07 +0000 2019	1106226005696483328	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Dec 17 21:41:29 +0000 2018	1074781654588248064	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Jan 25 17:50:58 +0000 2017	824313626366447616	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Sep 11 06:32:53 +0000 2017	907129803555438592	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Apr 02 00:00:34 +0000 2016	716052668980920320	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Jan 21 20:58:36 +0000 2016	690277335359229952	basefrequency		0	2	4	prevention	NA	prevention	1
Sun Dec 22 15:35:24 +0000 2019	1208773037212000000	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Mar 06 21:33:28 +0000 2020	1236042236313378816	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Oct 04 04:16:34 +0000 2018	1047701988258041856	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Jun 27 21:29:46 +0000 2019	1144357174493286400	basefrequency		0	2	4	prevention	NA	prevention	1
Wed May 28 13:55:07 +0000 2014	471650880513900544	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Apr 27 15:46:07 +0000 2018	989893462412709888	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Mar 09 17:23:55 +0000 2016	707617925776216064	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Jun 01 00:22:06 +0000 2018	1002344500755300352	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Jul 11 20:02:01 +0000 2017	884865380799451136	basefrequency		0	2	4	prevention	NA	prevention	1
Tue May 16 19:53:50 +0000 2017	864569601367003136	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Aug 29 22:45:46 +0000 2014	505486496116523008	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Mar 06 18:18:47 +0000 2019	1103359283570212864	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Feb 09 03:29:23 +0000 2018	961804193106309120	basefrequency		0	2	4	prevention	NA	prevention	1
Thu May 09 05:27:25 +0000 2019	1126357985234685952	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Apr 16 14:56:36 +0000 2015	588717633635246080	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Aug 16 03:31:16 +0000 2014	500484912739516416	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Sep 07 14:40:51 +0000 2019	1170346195920834560	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Sep 10 20:58:06 +0000 2015	642079623107452928	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Mar 20 15:58:53 +0000 2013	314405692305993728	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Apr 11 14:02:14 +0000 2014	454620443412942848	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Dec 03 19:13:00 +0000 2019	1201942428191731712	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Jun 02 16:14:12 +0000 2018	1002946494599716864	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Jun 29 17:50:03 +0000 2019	1145026657595662336	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Nov 21 21:48:42 +0000 2018	1065361384156712960	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Jan 31 16:16:50 +0000 2018	958735834995396608	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Sep 10 18:55:03 +0000 2014	509777086525874176	basefrequency		0	2	4	prevention	NA	prevention	1
Sat May 02 01:22:23 +0000 2015	594310935105245184	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Sep 09 17:28:49 +0000 2016	774298527962988544	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Jul 24 01:34:27 +0000 2017	889297694149275648	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Nov 14 05:16:59 +0000 2014	533126424514011136	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Sep 12 18:52:06 +0000 2016	775406648991051776	basefrequency		0	2	4	prevention	NA	prevention	1
Mon May 27 13:07:21 +0000 2019	1132996713457881088	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Jan 10 18:56:41 +0000 2019	1083437488067276800	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Feb 22 18:55:38 +0000 2014	437299661247086592	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Jul 27 12:48:58 +0000 2017	890554606866096128	basefrequency		0	2	4	prevention	NA	prevention	1
Tue May 17 16:09:31 +0000 2016	732603966639374336	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Jun 25 17:17:32 +0000 2019	1143568923255660544	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Jan 07 16:03:41 +0000 2019	1082306789302042624	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Sep 01 13:04:33 +0000 2016	771332919604359168	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Jul 03 18:41:06 +0000 2013	352497243271602176	basefrequency		0	2	4	prevention	NA	prevention	1
Wed Feb 25 19:31:54 +0000 2015	570667521445109760	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Jul 27 11:32:12 +0000 2015	625629758865301504	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Sep 10 15:34:24 +0000 2013	377455020201230336	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Feb 07 09:12:40 +0000 2020	1225708947216060416	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Aug 15 19:56:45 +0000 2019	1162090773774364672	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Oct 30 16:02:31 +0000 2015	660124633644048384	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Jan 12 17:12:18 +0000 2013	290144182306217984	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Jan 03 03:16:24 +0000 2020	1212935715358728192	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Mar 14 04:04:56 +0000 2016	709228797556613120	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Dec 24 15:26:44 +0000 2019	1209495631175331840	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Oct 06 01:29:52 +0000 2015	651207714597552128	basefrequency		0	2	0	prevention	NA	prevention	1
Sun Jun 09 12:27:32 +0000 2019	1137697735480664064	basefrequency		0	2	4	prevention	NA	prevention	1
Thu Apr 26 16:00:21 +0000 2018	989534655681622016	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Sep 11 01:16:21 +0000 2015	642144616607715328	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Oct 19 23:41:11 +0000 2015	656253791814160384	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Mar 11 15:54:27 +0000 2014	443414660524830720	basefrequency		0	2	4	prevention	NA	prevention	1
Sat Jun 09 21:00:59 +0000 2018	1005555379345018880	basefrequency		0	2	4	prevention	NA	prevention	1
Fri Nov 18 15:36:56 +0000 2016	799637520774467584	basefrequency		0	2	4	prevention	NA	prevention	1
Mon Mar 18 06:51:58 +0000 2019	1107535095366381568	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Apr 19 13:14:32 +0000 2016	722413071554211840	basefrequency		0	2	4	prevention	NA	prevention	1
Tue Feb 26 19:50:03 +0000 2019	1100483151535767552	basefrequency		0	2	4	prevention	NA	prevention	1
4/17/18 2:25 AM	986068096980054016	intial_training_set_coded_on_CH	coping1	0	1	1	suicidality1	coping1	suicidality	1
2014-04-28 02:46:59	460580902905475072	reliability_testing_set2	news_suicidality	0	1	1	suicidality1	news_suicidality	suicidality	1
9/30/15 11:02 AM	649147198047977472	reliability_testing_set2	news_suicidality	0	1	1	suicidality1	news_suicidality	suicidality	1
2/12/17 7:42 PM	830849502986780672	reliability_testing_set1	notsuicidal	0	1	1	suicidality1	NA	suicidality	1
2/6/13 9:56 AM	299079044304093184	reliability_testing_set2	notsuicidal	0	1	1	suicidality1	NA	suicidality	1
Mon Oct 29 17:17:59 +0000 2018	1056958334903889920	basefrequency	off-topic	0	1	1	suicidality1	off-topic	suicidality	1
Thu Feb 23 21:01:28 +0000 2017	834870817112461312	basefrequency	off-topic	0	1	1	suicidality1	off-topic	suicidality	1
Tue Jun 25 16:40:37 +0000 2013	349567821224755200	basefrequency	off-topic	0	1	1	suicidality1	off-topic	suicidality	1
Fri Jul 21 13:59:32 +0000 2017	888398039827828736	basefrequency	suicide_other	0	1	1	suicidality1	suicide_other	suicidality	1
1/4/18 8:42 AM	948821875370598400	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
3/17/13 6:54 AM	313166428268265472	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/16/13 10:26 PM	357234821715591168	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2015-10-13 19:24:23	653984640823197696	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-10-07 00:25:52	386980653884907520	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
9/20/15 10:39 PM	645698894181986304	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
10/28/14 5:00 PM	527127746955456512	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
4/22/13 4:12 PM	326337669405753344	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
4/11/16 10:35 PM	719624824901935104	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
10/12/18 4:56 AM	1050580852042752000	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
3/24/14 2:08 PM	448083848870387712	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
11/29/17 4:00 AM	935705028546854912	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
5/12/15 7:09 PM	598173214745853952	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/7/16 11:21 PM	751164363667566592	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-05-21 05:31:50	336685741520347136	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2020-01-30 03:22:37	1222706653323243520	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
4/26/14 10:41 PM	460156705205387264	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2017-03-23 18:47:45	844968928413696000	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-07-06 08:21:48	353398355277254656	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2015-03-23 21:24:00	580102718552993792	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2019-12-11 11:10:03	1204704892109119488	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/1/13 1:17 PM	351660944511864832	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
9/14/14 2:37 AM	510950475160891392	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
12/31/15 6:58 AM	682440723443134464	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
10/12/16 5:12 AM	786041928504651776	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
1/23/19 2:27 PM	1088080740796039168	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
3/17/12 6:23 AM	180902154863771648	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
2014-01-27 23:27:40	427930936567947264	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
3/24/13 4:03 AM	315675127293558784	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
7/30/17 12:07 AM	891450089520078848	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
2016-08-06 10:19:58	761839217177571328	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/10/19 7:22 PM	1149036300495925248	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
10/9/15 1:29 AM	652264708326559744	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2016-07-17 08:58:38	754570993029541888	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2019-02-17 11:42:32	1097083870078427136	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-02-06 04:38:28	298999072495370240	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-01-30 02:04:48	296423685949124608	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2014-06-25 19:15:46	481848238345965568	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2016-03-21 07:14:56	711798228094738432	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2/4/20 8:44 PM	1224780782796931072	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2016-09-25 00:27:06	779809411346817024	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2/11/14 8:17 AM	433137676729200640	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
12/14/15 8:57 PM	676491130960257024	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2/21/20 6:41 PM	1230910316323586048	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
12/13/16 8:37 AM	808576582591844352	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
4/20/12 5:15 PM	193387521789542400	intial_training_set_coded_on_CH		0	1	1	suicidality1	NA	suicidality	1
3/7/13 4:27 AM	309505449978388480	reliability_testing_set1		0	1	1	suicidality1	NA	suicidality	1
10/16/16 9:41 PM	787740333295538176	reliability_testing_set1		0	1	1	suicidality1	NA	suicidality	1
2014-03-19 03:43:31	446114715366731776	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/3/19 3:06 AM	1146223732299620352	reliability_testing_set1		0	1	1	suicidality1	NA	suicidality	1
10/30/19 11:45 PM	1189674813389971456	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2019-02-28 21:56:15	1101224586933342208	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2013-05-30 04:06:45	339925821034754048	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2016-11-23 07:28:47	801311514888179712	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
7/16/13 7:13 AM	357004999294849024	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
2/1/15 6:08 AM	561752826666582016	reliability_testing_set1		0	1	1	suicidality1	NA	suicidality	1
2/24/18 12:05 PM	967354702303244288	reliability_testing_set2		0	1	1	suicidality1	NA	suicidality	1
